Date,Day_of_Week,Month,Year,Open,High,Low,Close,Prev_Close,Daily_Return_Pct,Volume_Shares_Mn,Turnover_Cr,50_Day_MA,200_Day_MA,RSI_14,India_VIX,Advance_Decline_Ratio,Top_Sector,Market_Sentiment,Is_Market_Holiday,Prev_Close_Recomputed,Daily_Return_Pct_Recomputed
2022-10-28,Friday,October,2022,11300.58,11622.12,11187.67,11507.15,11284.26,1.98,286.2,30299.6,12148.75,13123.55,47.12,40.89,1.81,IT,Bearish,No,11284.26,1.9752292130808702
2022-10-31,Monday,October,2022,11511.89,11568.25,11345.4,11401.22,11507.15,-0.92,277.4,31885.4,12133.13,13110.68,31.85,40.44,0.99,FMCG,Bearish,No,11507.15,-0.9205580877975893
2022-11-01,Tuesday,November,2022,11426.66,11541.76,11359.12,11473.94,11401.22,0.64,259.2,27554.3,12117.73,13098.57,34.32,40.05,0.77,FMCG,Unknown,No,11401.22,0.637826478219008
2022-11-02,Wednesday,November,2022,11449.56,11743.25,11315.7,11607.55,11473.94,1.16,300.9,37651.3,12110.48,13087.2,37.85,40.0,0.67,Realty,Bearish,No,11473.94,1.1644648655997745
2022-11-03,Thursday,November,2022,11643.66,11692.94,11315.7,11389.32,11607.55,-1.88,267.3,37572.2,12096.18,13072.72,34.17,39.64,0.53,Banking,Bearish,No,11607.55,-1.88006943756434
2022-11-04,Friday,November,2022,11354.11,11408.25,10859.38,10911.41,11389.32,-4.2,472.4,48809.5,12066.51,13056.26,31.07,43.31,0.2,IT,Bearish,No,11389.32,-4.196124088180856
2022-11-07,Monday,November,2022,10881.53,11034.17,10828.12,10980.28,10911.41,0.63,222.3,23467.2,12042.92,13040.7,26.02,42.98,1.26,Metal,Bearish,No,10911.41,0.631174156227296
2022-11-08,Tuesday,November,2022,10999.35,11097.66,10920.15,11018.32,10980.28,0.35,265.3,29328.8,12013.4,13024.8,30.34,41.22,1.18,Metal,Bearish,No,10980.28,0.3464392529152176
2022-11-09,Wednesday,November,2022,11053.01,11209.04,10920.46,11076.21,11018.32,0.53,415.0,48038.0,11984.46,13009.62,32.01,41.3,1.54,IT,Bearish,No,11018.32,0.5253977012829489
2022-11-10,Thursday,November,2022,11085.64,11514.41,10973.72,11399.33,11076.21,2.92,362.0,41162.4,11963.41,12997.12,44.18,40.59,2.02,IT,Bearish,No,11076.21,2.917243353096419
2022-11-11,Friday,November,2022,11450.36,11631.0,11398.74,11578.8,11399.33,1.57,267.3,22891.2,11937.64,12986.01,43.16,40.22,1.68,FMCG,Bearish,No,11399.33,1.5743907755982092
2022-11-14,Monday,November,2022,11549.84,12096.33,11373.67,11914.6,11578.8,2.9,323.3,40123.3,11924.81,12975.43,49.09,39.13,2.11,Energy,Bearish,No,11578.8,2.9001278198086253
2022-11-15,Tuesday,November,2022,11872.95,11934.9,11790.32,11852.16,11914.6,-0.52,218.8,23953.2,11910.2,12964.95,53.78,38.15,1.06,Banking,Bearish,No,11914.6,-0.5240629144075378
2022-11-16,Wednesday,November,2022,11881.97,11934.9,11766.8,11784.66,11852.16,-0.57,195.5,24464.7,11892.67,12954.21,60.58,37.84,0.64,Unknown,Bearish,No,11852.16,-0.5695164425724931
2022-11-17,Thursday,November,2022,11788.98,12299.55,11608.65,12114.24,11784.66,2.8,363.4,43103.9,11887.31,12944.12,62.28,36.66,2.02,FMCG,Bearish,No,11784.66,2.7966865399595737
2022-11-18,Friday,November,2022,12143.54,12200.04,12080.7,12137.17,12114.24,0.19,277.4,34696.8,11882.79,12933.22,65.41,36.58,0.36,Unknown,Bearish,No,12114.24,0.1892813746466992
2022-11-21,Monday,November,2022,12099.74,12191.17,12080.7,11814.21,12137.17,-2.66,278.7,31903.5,11871.63,12919.5,56.45,38.99,0.2,Pharma,Bearish,No,12137.17,-2.660916836461885
2022-11-22,Tuesday,November,2022,11798.5,11886.56,11630.68,11718.14,11814.21,-0.81,159.3,19298.2,11859.02,12906.45,52.13,38.82,1.04,Auto,Bearish,No,11814.21,-0.8131732887768182
2022-11-23,Wednesday,November,2022,11779.41,11901.06,11627.99,11749.33,11718.14,0.27,381.7,39537.4,11846.73,12893.65,57.46,37.52,0.69,Auto,Bearish,No,11718.14,0.26616852162545
2022-11-24,Thursday,November,2022,11742.24,11749.9,11713.41,11721.05,11749.33,-0.24,175.8,21435.6,11839.58,12880.03,70.61,37.91,0.55,Energy,Bearish,No,11749.33,-0.24069457577581577
2022-11-25,Friday,November,2022,11771.21,11851.22,11664.68,11744.51,11721.05,0.2,314.8,38239.2,11834.95,12866.01,69.91,37.79,1.26,Banking,Bearish,No,11721.05,0.20015271669347837
2022-11-28,Monday,November,2022,11771.88,11848.78,11511.25,11586.95,11744.51,-1.34,333.7,40656.2,11834.08,12850.52,63.95,36.66,0.37,Pharma,Bearish,No,11744.51,-1.3415629941138412
2022-11-29,Tuesday,November,2022,11577.03,11848.78,11418.95,11750.78,11586.95,1.41,253.5,29789.5,11833.09,12835.5,65.73,35.66,1.85,Unknown,Bearish,No,11586.95,1.4139182442316565
2022-11-30,Wednesday,November,2022,11800.55,11869.3,11338.93,11750.78,11750.78,-2.94,324.2,34907.7,11819.77,12818.75,50.14,37.54,0.2,Auto,Bearish,No,11750.78,0.0
2022-12-01,Thursday,December,2022,11416.54,11639.78,11339.85,11562.12,11405.37,1.37,251.5,30913.7,11807.32,12802.17,49.61,36.88,1.91,FMCG,Bearish,No,11750.78,-1.6055104427110358
2022-12-02,Friday,December,2022,11416.54,11839.72,11434.93,11710.43,11562.12,1.28,256.8,30965.4,11799.27,12787.23,44.78,36.59,1.94,Energy,Bearish,No,11562.12,1.2827232376069395
2022-12-05,Monday,December,2022,11707.62,11825.23,11478.2,11594.68,11710.43,-0.99,307.1,34281.4,11789.06,12772.44,43.59,34.5,1.05,Banking,Bearish,No,11710.43,-0.9884350958931483
2022-12-06,Tuesday,December,2022,11609.94,11754.73,11550.68,11695.04,11594.68,0.87,267.3,20029.2,11778.94,12757.54,47.81,33.26,1.14,IT,Unknown,No,11594.68,0.865569381819943
2022-12-07,Wednesday,December,2022,11655.45,11843.45,11542.23,11729.51,11695.04,0.29,311.6,36548.6,11772.35,12742.99,38.99,32.5,0.76,Metal,Bearish,No,11695.04,0.2947403343639641
2022-12-08,Thursday,December,2022,11761.15,11857.03,11701.75,11797.45,11729.51,0.58,210.4,23368.8,11764.52,12728.07,40.52,32.26,1.57,FMCG,Bearish,No,11729.51,0.5792228319853132
2022-12-09,Friday,December,2022,11813.07,12092.38,11680.61,11958.29,11797.45,1.36,199.5,25661.5,11756.5,12714.25,54.42,32.06,1.45,Metal,Bearish,No,11797.45,1.3633454687241746
2022-12-12,Monday,December,2022,11937.8,12025.65,11623.05,11709.22,11958.29,-2.08,337.5,41799.4,11746.72,12698.76,49.75,33.03,0.37,IT,Bearish,No,11958.29,-2.0828228785219416
2022-12-13,Tuesday,December,2022,11664.66,11917.26,11629.98,11881.93,11709.22,1.47,436.9,49922.0,11738.84,12684.13,53.44,32.22,1.83,IT,Bearish,No,11709.22,1.4749915024228852
2022-12-14,Wednesday,December,2022,11872.99,11879.8,11660.44,11667.13,11881.93,-1.81,261.7,27781.3,11728.52,12668.82,48.72,32.0,0.2,Energy,Bearish,No,11881.93,-1.8077871187593353
2022-12-15,Thursday,December,2022,11675.89,11853.17,11600.04,11776.67,11667.13,0.94,274.2,29397.4,11727.93,12653.31,50.73,30.59,1.49,Banking,Bearish,No,11667.13,0.9388769988849089
2022-12-16,Friday,December,2022,11782.18,11839.5,11450.78,11506.76,11776.67,-2.29,345.8,38175.8,11722.59,12636.1,48.26,32.13,0.2,Metal,Bearish,No,11776.67,-2.2919042479750207
2022-12-19,Monday,December,2022,11511.93,11592.99,11426.05,11507.08,11506.76,0.0,333.3,35649.3,11719.1,12620.08,44.32,32.77,1.24,IT,Bearish,No,11506.76,0.002780973966604926
2022-12-20,Tuesday,December,2022,11530.34,11620.31,11288.85,11377.63,11507.08,-1.12,220.6,39537.4,11700.43,12604.51,49.28,32.38,0.74,Realty,Bearish,No,11507.08,-1.1249595900958431
2022-12-21,Wednesday,December,2022,11338.35,11620.31,11334.44,11660.8,11377.63,2.49,397.6,45628.8,11688.24,12591.22,52.4,31.55,2.09,Energy,Bearish,No,11377.63,2.4888311537640098
2022-12-22,Thursday,December,2022,11658.51,11717.74,11593.8,11653.0,11660.8,-0.07,137.9,15581.1,11676.24,12577.49,48.5,30.52,0.85,FMCG,Bearish,No,11660.8,-0.06689077936333075
2022-12-23,Friday,December,2022,11663.41,12224.1,11576.14,12133.31,11653.0,4.12,431.3,39537.4,11673.15,12567.26,61.81,30.87,2.16,Energy,Bearish,No,11653.0,4.1217712177121735
2022-12-26,Monday,December,2022,12150.08,12258.17,12048.02,12156.06,12133.31,0.19,273.6,35528.6,11674.41,12559.13,52.29,30.42,1.06,Auto,Bearish,No,12133.31,0.1875003605776165
2022-12-27,Tuesday,December,2022,12150.08,12325.27,11703.4,11835.88,12156.06,-2.63,415.5,52054.7,11663.62,12548.72,52.14,32.57,0.2,Metal,Bearish,No,12156.06,-2.6339126328761155
2022-12-28,Wednesday,December,2022,11828.65,12076.59,11688.1,11934.78,11835.88,0.84,179.3,20904.0,11661.36,12539.35,52.73,32.22,1.09,FMCG,Bearish,No,11835.88,0.8355948184672493
2022-12-29,Thursday,December,2022,11936.69,12133.33,11852.59,12048.44,11934.78,0.95,146.4,16472.5,11661.63,12531.93,51.82,31.7,1.11,Realty,Bearish,No,11934.78,0.9523426489637835
2022-12-30,Friday,December,2022,12021.64,12133.33,11805.42,11893.53,12048.44,-1.29,273.3,35443.4,11665.32,12524.3,53.87,31.01,0.76,Banking,Bearish,No,12048.44,-1.2857266168898203
2023-01-02,Monday,January,2023,11907.38,12099.11,11835.02,12026.02,11893.53,1.11,240.9,27903.7,11667.11,12518.32,53.08,31.5,1.96,Pharma,Bearish,No,11893.53,1.1139670055904325
2023-01-03,Tuesday,January,2023,11994.62,12122.04,11480.92,11604.19,12026.02,-3.51,316.6,38730.8,11659.84,12512.33,48.76,35.49,0.2,Unknown,Bearish,No,12026.02,-3.507644258033829
2023-01-04,Wednesday,January,2023,11624.16,11839.75,11549.05,11604.19,11604.19,1.37,209.5,24462.9,11662.09,12508.86,49.75,35.88,1.67,Banking,Bearish,No,11604.19,0.0
2023-01-05,Thursday,January,2023,11805.41,11991.26,11756.62,11941.91,11763.73,1.51,265.9,33542.2,11675.25,12505.88,58.69,34.9,1.71,FMCG,Bearish,No,11604.19,2.91032807977118
2023-01-06,Friday,January,2023,11958.69,12156.51,11756.62,12140.12,11941.91,1.66,404.2,48889.9,11687.91,12502.93,61.72,33.8,1.28,IT,Bearish,No,11941.91,1.65978474130186
2023-01-09,Monday,January,2023,12186.86,12444.33,12135.55,12392.16,12140.12,2.08,247.8,33321.4,11707.72,12501.0,67.96,32.85,1.9,Banking,Bearish,No,12140.12,2.0760915048615587
2023-01-10,Tuesday,January,2023,12375.3,12461.14,12083.72,12168.12,12392.16,-1.81,365.6,47159.6,11721.61,12496.8,59.17,33.27,0.2,FMCG,Bearish,No,12392.16,-1.8079172638184065
2023-01-11,Wednesday,January,2023,12124.36,12268.86,11826.58,11969.23,12168.12,-1.63,214.8,24477.3,11728.84,12491.29,55.35,24.57,0.57,Realty,Bearish,No,12168.12,-1.6345170823430506
2023-01-12,Thursday,January,2023,11963.42,12061.31,11826.58,11875.5,11969.23,-0.78,214.2,25083.1,11738.56,12486.31,44.98,33.18,0.96,FMCG,Bearish,No,11969.23,-0.7830913099673042
2023-01-13,Friday,January,2023,11853.62,12031.57,11753.36,11930.66,11875.5,0.46,151.2,16598.2,11758.95,12480.79,45.67,32.98,1.4,IT,Unknown,No,11875.5,0.4644857058650149
2023-01-16,Monday,January,2023,11913.0,12008.46,11776.69,11871.82,11930.66,-0.49,375.1,48124.6,11776.78,12475.45,50.77,32.15,1.03,Realty,Bearish,No,11930.66,-0.4931831097357577
2023-01-17,Tuesday,January,2023,11792.69,12141.43,11637.98,11984.21,11871.82,0.95,324.3,39537.4,11796.1,12472.93,51.05,31.3,0.94,FMCG,Bearish,No,11871.82,0.946695620385075
2023-01-18,Wednesday,January,2023,11990.52,12110.8,11724.65,11843.46,11984.21,-1.17,321.5,34408.0,11811.44,12468.65,45.7,31.31,0.42,IT,Bearish,No,11984.21,-1.1744620629978948
2023-01-19,Thursday,January,2023,11844.22,12109.91,11750.16,12014.5,11843.46,1.44,330.2,39643.6,11823.75,12464.29,52.52,29.87,1.83,Energy,Bearish,No,11843.46,1.4441725644364138
2023-01-20,Friday,January,2023,12044.89,12112.41,11853.83,11920.65,12014.5,-0.78,210.9,25659.2,11830.58,12461.43,47.77,29.11,0.85,IT,Bearish,No,12014.5,-0.7811394564900775
2023-01-23,Monday,January,2023,11940.43,12247.22,11905.11,12211.1,11920.65,2.44,341.1,39346.3,11836.51,12459.72,63.63,28.52,1.91,IT,Bearish,No,11920.65,2.436528209451672
2023-01-24,Tuesday,January,2023,12204.68,12382.99,11765.06,11939.49,12211.1,-2.22,271.0,32812.6,11838.26,12458.54,53.76,30.66,0.2,IT,Bearish,No,12211.1,-2.2242877382054083
2023-01-25,Wednesday,January,2023,11972.19,12106.45,11505.57,11636.06,11939.49,-2.54,512.0,64289.9,11835.29,12455.24,43.79,32.36,0.2,IT,Bearish,No,11939.49,-2.541398334434723
2023-01-26,Thursday,January,2023,11667.01,11751.32,11377.94,11460.76,11636.06,-1.51,229.0,26907.1,11822.22,12451.02,36.09,31.81,0.28,Auto,Bearish,No,11636.06,-1.5065236858524214
2023-01-27,Friday,January,2023,11444.02,11854.72,11270.35,11677.5,11460.76,1.89,261.2,39537.4,11813.03,12447.5,35.15,30.9,1.21,FMCG,Bearish,No,11460.76,1.8911485800243595
2023-01-30,Monday,January,2023,11684.37,11777.49,11496.57,11588.93,11677.5,-0.76,354.4,38150.4,11808.52,12441.76,37.25,31.33,0.91,Energy,Bearish,No,11677.5,-0.7584671376578866
2023-01-31,Tuesday,January,2023,11641.45,11696.55,11461.95,11516.46,11588.93,-0.63,245.2,26368.7,11804.49,12434.81,52.29,30.87,0.2,Pharma,Bearish,No,11588.93,-0.6253381459720713
2023-02-01,Wednesday,February,2023,11527.74,11676.29,11150.97,11296.54,11516.46,-1.91,353.6,39819.6,11795.43,12425.61,37.25,31.23,0.2,Banking,Bearish,No,11516.46,-1.9096145864267167
2023-02-02,Thursday,February,2023,11527.74,11478.34,11236.27,11445.42,11296.54,1.32,280.1,31822.2,11789.92,12416.16,39.74,30.9,2.03,Banking,Bearish,No,11296.54,1.3179256657348106
2023-02-03,Friday,February,2023,11406.88,11611.9,11333.92,11538.1,11445.42,0.81,218.8,25358.4,11785.79,12406.4,43.04,31.89,1.21,Banking,Bearish,No,11445.42,0.8097562168972419
2023-02-06,Monday,February,2023,11487.17,11998.79,11450.44,11960.55,11538.1,3.66,355.3,42562.9,11793.26,12399.55,49.56,31.2,1.99,Auto,Bearish,No,11538.1,3.6613480555723985
2023-02-07,Tuesday,February,2023,11887.07,12256.51,11829.98,12197.93,11960.55,1.98,369.1,43593.4,11802.2,12394.3,52.29,30.71,2.33,Metal,Bearish,No,11960.55,1.9846913394451011
2023-02-08,Wednesday,February,2023,12180.22,12287.4,11799.48,11904.23,12197.93,-2.41,357.0,44162.9,11812.18,12387.75,48.12,33.74,0.2,IT,Bearish,No,12197.93,-2.4077855832915973
2023-02-09,Thursday,February,2023,11898.0,12009.23,11729.47,11840.16,11904.23,-0.54,319.2,35618.5,11817.74,12378.47,48.61,34.62,1.42,Realty,Bearish,No,11904.23,-0.5382120473142715
2023-02-10,Friday,February,2023,11805.48,11847.88,11729.47,11840.16,11840.16,-1.51,368.0,45938.7,11816.77,12368.41,40.14,34.23,0.41,Banking,Bearish,No,11840.16,0.0
2023-02-13,Monday,February,2023,11637.66,11814.98,11412.63,11589.21,11661.6,-0.62,285.9,31108.4,11816.66,12357.83,43.23,34.58,1.07,Metal,Bearish,No,11840.16,-2.1194814934933373
2023-02-14,Tuesday,February,2023,11556.04,11698.35,11551.92,11694.18,11589.21,0.91,327.7,37677.2,11816.64,12346.67,51.22,34.9,1.99,Energy,Bearish,No,11589.21,0.9057563026297838
2023-02-15,Wednesday,February,2023,11638.75,11737.89,11054.36,11149.33,11694.18,-4.66,496.6,52164.5,11805.04,12332.43,44.35,38.9,0.2,IT,Bearish,No,11694.18,-4.6591552379046695
2023-02-16,Thursday,February,2023,11143.65,11456.43,11047.58,11149.33,11149.33,1.88,334.9,38940.8,11796.26,12319.95,44.2,37.87,1.52,Banking,Bearish,No,11149.33,0.0
2023-02-17,Friday,February,2023,11381.3,11506.19,11278.25,11402.95,11358.51,0.39,220.0,24974.3,11785.15,12307.29,46.56,37.74,1.34,IT,Bearish,No,11149.33,2.274755523426079
2023-02-20,Monday,February,2023,11385.5,11516.63,10756.96,10882.29,11402.95,-4.57,357.7,37947.5,11768.61,12291.3,39.95,41.1,0.2,Banking,Bearish,No,11402.95,-4.566011426867607
2023-02-21,Tuesday,February,2023,10919.38,11205.59,10873.54,11158.75,10882.29,2.54,305.8,33953.8,11754.15,12274.63,47.85,40.78,2.23,Auto,Bearish,No,10882.29,2.5404579367026527
2023-02-22,Wednesday,February,2023,11163.88,11218.63,10873.54,10926.1,11158.75,-2.08,413.3,44446.3,11739.33,12257.19,42.12,42.98,0.2,Auto,Bearish,No,11158.75,-2.084910944326198
2023-02-23,Thursday,February,2023,10955.37,11049.64,10569.76,10661.5,10926.1,-2.42,361.4,41267.6,11717.02,12240.45,37.36,45.21,0.2,Energy,Bearish,No,10926.1,-2.4217241284630413
2023-02-24,Friday,February,2023,10662.51,10820.45,10482.87,10640.48,10661.5,-0.2,205.8,20252.5,11699.7,12225.5,28.46,43.81,0.9,Auto,Bearish,No,10661.5,-0.19715799840548173
2023-02-27,Monday,February,2023,10661.91,10722.39,10384.79,10444.04,10640.48,-1.85,386.1,42688.9,11678.44,12210.4,21.0,42.31,0.25,IT,Bearish,No,10640.48,-1.8461573162112868
2023-02-28,Tuesday,February,2023,10399.83,10586.66,10324.64,10510.66,10444.04,0.64,267.3,24362.0,11661.1,12195.92,25.09,40.94,0.48,Metal,Bearish,No,10444.04,0.6378757645508728
2023-03-01,Wednesday,March,2023,10537.22,10790.12,10422.34,10673.76,10510.66,1.55,338.9,39537.4,11641.36,12180.77,29.86,40.01,1.52,Banking,Bearish,No,10510.66,1.551757929568651
2023-03-02,Thursday,March,2023,10673.97,10920.79,10640.22,10886.37,10673.76,1.99,397.4,46888.7,11626.02,12166.22,36.77,38.51,1.34,Energy,Bearish,No,10673.76,1.9918941403966415
2023-03-03,Friday,March,2023,10922.23,11051.43,10833.87,10962.74,10886.37,0.7,291.3,29871.1,11602.61,12152.75,39.32,37.8,1.1,FMCG,Bearish,No,10886.37,0.7015194229113927
2023-03-06,Monday,March,2023,10954.44,11037.47,10855.88,10938.79,10962.74,-0.22,294.7,31013.5,11578.27,12138.92,36.76,37.34,0.6,Banking,Bearish,No,10962.74,-0.21846728098996152
2023-03-07,Tuesday,March,2023,10995.95,11057.12,10800.13,10860.55,10938.79,-0.72,284.4,30114.2,11558.76,12125.69,43.95,37.1,0.96,Banking,Bearish,No,10938.79,-0.7152527839002448
2023-03-08,Wednesday,March,2023,10877.94,11070.31,10769.03,10960.57,10860.55,0.92,151.3,17073.5,11539.28,12112.0,41.26,36.84,1.3,IT,Bearish,No,10860.55,0.9209478341336345
2023-03-09,Thursday,March,2023,10930.8,11112.55,10680.07,10860.66,10960.57,-0.91,344.6,40767.3,11515.52,12098.11,38.38,37.05,0.26,Banking,Bearish,No,10960.57,-0.9115401844977028
2023-03-10,Friday,March,2023,10897.42,10992.17,10671.72,10765.32,10860.66,-0.88,312.4,34259.4,11492.96,12083.22,46.93,36.2,1.13,FMCG,Bearish,No,10860.66,-0.8778472026561935
2023-03-13,Monday,March,2023,10731.16,10896.17,10721.08,10885.94,10765.32,1.12,257.1,29982.2,11470.16,12067.98,42.21,37.29,1.47,IT,Bearish,No,10765.32,1.1204497404629012
2023-03-14,Tuesday,March,2023,10849.57,11030.79,10800.58,10981.2,10885.94,0.88,228.1,27076.9,11457.7,12052.5,51.71,36.32,1.15,IT,Bearish,No,10885.94,0.8750737189438874
2023-03-15,Wednesday,March,2023,11023.66,11177.08,10835.58,10988.51,10981.2,0.07,230.7,25180.5,11442.19,12037.46,62.05,36.28,0.8,Banking,Bearish,No,10981.2,0.06656831675954805
2023-03-16,Thursday,March,2023,10999.57,11098.48,10922.11,11020.87,10988.51,0.29,162.7,17832.1,11423.77,12022.34,52.29,36.87,1.08,Pharma,Bearish,No,10988.51,0.2944894257729263
2023-03-17,Friday,March,2023,10999.57,11059.73,10891.6,10927.75,11020.87,-0.84,319.2,33137.3,11399.52,12005.18,69.12,37.64,0.34,Auto,Bearish,No,11020.87,-0.8449423684337152
2023-03-20,Monday,March,2023,10911.23,11233.68,10791.01,11111.25,10927.75,1.68,293.5,33274.1,11373.91,11989.29,71.73,37.62,1.96,Realty,Bearish,No,10927.75,1.6792111825398641
2023-03-21,Tuesday,March,2023,10911.23,11233.68,11078.31,11361.33,11111.25,2.25,276.1,28984.8,11357.77,11976.57,73.41,37.42,2.09,Banking,Bearish,No,11111.25,2.25069186635167
2023-03-22,Wednesday,March,2023,11352.07,11444.48,11078.31,11328.33,11361.33,-0.29,274.4,31920.1,11344.95,11962.33,67.14,36.53,0.81,Unknown,Bearish,No,11361.33,-0.29045895154880635
2023-03-23,Thursday,March,2023,11335.18,11516.44,11078.31,11476.58,11328.33,1.31,313.1,38756.8,11336.97,11949.43,68.88,36.99,1.32,Banking,Bearish,No,11328.33,1.3086659728309469
2023-03-24,Friday,March,2023,11437.77,11510.15,11335.4,11407.58,11476.58,-0.6,299.3,35923.7,11326.51,11935.28,66.67,36.29,0.54,Banking,Bearish,No,11476.58,-0.6012244065740839
2023-03-27,Monday,March,2023,11405.61,11495.48,11252.32,11341.69,11407.58,-0.58,172.0,20089.8,11315.91,11923.06,67.26,35.27,0.89,Pharma,Bearish,No,11407.58,-0.5775984038683
2023-03-28,Tuesday,March,2023,11347.65,11785.69,11261.44,11696.83,11341.69,3.13,416.0,51952.1,11310.16,11913.44,72.33,33.13,2.13,FMCG,Bearish,No,11341.69,3.131279377235662
2023-03-29,Wednesday,March,2023,11715.58,11978.46,11261.44,11865.75,11696.83,1.44,398.4,49446.0,11310.61,11904.43,79.26,33.52,1.7,IT,Bearish,No,11696.83,1.4441519625402788
2023-03-30,Thursday,March,2023,11877.77,12123.19,11773.19,12017.38,11865.75,1.28,280.5,33908.7,11310.66,11896.79,85.29,32.67,1.51,Banking,Bearish,No,11865.75,1.2778796114868356
2023-03-31,Friday,March,2023,12005.36,12327.94,11958.23,12279.73,12017.38,2.18,320.4,39510.0,11317.85,11890.94,86.38,32.29,1.46,Pharma,Bearish,No,12017.38,2.1830881606473325
2023-04-03,Monday,April,2023,12290.22,12834.77,12109.02,12648.29,12279.73,3.0,282.3,32899.6,11326.59,11888.16,88.08,31.48,1.78,FMCG,Bearish,No,12279.73,3.0013689226066154
2023-04-04,Tuesday,April,2023,12685.5,12779.03,12402.3,12494.42,12648.29,-1.22,286.5,35327.0,11337.69,11886.28,82.24,31.59,0.64,Banking,Bearish,No,12648.29,-1.2165280840335002
2023-04-05,Wednesday,April,2023,12438.79,12508.6,12406.48,12476.19,12494.42,-0.15,165.9,20790.9,11354.49,11885.92,81.34,32.12,0.74,Realty,Bearish,No,12494.42,-0.14590513205094405
2023-04-06,Thursday,April,2023,12470.0,12519.67,12458.91,12476.19,12476.19,0.26,303.0,37672.9,11375.45,11885.93,84.96,32.16,1.5,IT,Bearish,No,12476.19,0.0
2023-04-07,Friday,April,2023,12516.38,12620.28,12087.6,12188.78,12508.55,-2.56,496.8,63896.6,11385.67,11884.06,72.48,34.26,0.2,IT,Bearish,No,12476.19,-2.303668026857557
2023-04-10,Monday,April,2023,12155.06,12377.13,12102.85,12324.2,12188.78,1.11,267.3,48481.6,11400.38,11884.11,71.09,33.69,0.94,FMCG,Bearish,No,12188.78,1.111021775764269
2023-04-11,Tuesday,April,2023,12358.57,12485.75,12059.72,12185.12,12324.2,-1.13,225.7,29123.9,11413.75,11883.16,67.94,33.79,0.6,IT,Bearish,No,12324.2,-1.128511384106067
2023-04-12,Wednesday,April,2023,12207.03,12629.62,12107.01,12526.98,12185.12,2.81,312.2,40999.5,11438.36,11884.09,70.34,33.15,1.88,IT,Bearish,No,12185.12,2.8055530023503974
2023-04-13,Thursday,April,2023,12564.49,12933.93,12266.03,12633.83,12526.98,0.85,298.6,40748.8,11462.13,11884.76,73.4,32.38,1.69,Realty,Bearish,No,12526.98,0.8529589733519201
2023-04-14,Friday,April,2023,12715.69,12950.48,12678.1,12912.3,12633.83,2.2,314.0,39518.5,11489.61,11887.7,77.72,30.86,1.75,IT,Bearish,No,12633.83,2.204161366743097
2023-04-17,Monday,April,2023,12925.09,13325.1,12767.01,13164.09,12912.3,1.95,316.5,38969.0,11513.68,11892.89,76.88,30.17,1.83,Auto,Bearish,No,12912.3,1.9500011616830533
2023-04-18,Tuesday,April,2023,13152.91,13510.83,13105.01,13461.81,13164.09,2.26,477.8,67647.6,11538.96,11899.8,77.92,30.28,1.71,Banking,Bearish,No,13164.09,2.261607144891894
2023-04-19,Wednesday,April,2023,13499.71,13736.01,13346.84,13582.21,13461.81,0.89,199.3,27548.1,11572.52,11905.97,77.68,29.95,1.6,Banking,Bearish,No,13461.81,0.8943819590381951
2023-04-20,Thursday,April,2023,13558.25,13743.9,13160.28,13342.98,13582.21,-1.76,325.6,45291.1,11602.58,11910.58,68.96,29.38,0.81,Banking,Bearish,No,13582.21,-1.7613481163963713
2023-04-21,Friday,April,2023,13361.56,13450.05,12980.9,13067.44,13342.98,-2.07,348.3,50035.6,11630.69,11913.32,57.73,31.39,0.2,Auto,Bearish,No,13342.98,-2.065055932033167
2023-04-24,Monday,April,2023,13108.09,13387.68,13041.46,13319.97,13067.44,1.93,377.8,47248.5,11665.31,11917.57,64.69,30.77,1.47,FMCG,Bearish,No,13067.44,1.9325131777915097
2023-04-25,Tuesday,April,2023,13353.22,13468.58,13254.76,13369.99,13319.97,0.38,186.9,24544.0,11698.82,11921.73,65.73,29.98,1.06,IT,Bearish,No,13319.97,0.37552637130564437
2023-04-26,Wednesday,April,2023,13426.44,13493.95,13259.73,13326.74,13369.99,-0.32,325.2,40674.9,11742.37,11925.66,64.34,29.74,1.17,Pharma,Bearish,No,13369.99,-0.3234856570573351
2023-04-27,Thursday,April,2023,13315.82,13576.81,13123.51,13383.52,13326.74,0.43,257.0,36876.4,11782.87,11930.92,73.07,29.14,0.95,Auto,Bearish,No,13326.74,0.4260606870097312
2023-04-28,Friday,April,2023,13411.99,13520.23,13123.51,13423.45,13383.52,0.3,185.1,39537.4,11823.28,11935.69,72.04,28.26,0.43,Auto,Bearish,No,13383.52,0.2983520030604825
2023-05-01,Monday,May,2023,13427.19,13520.23,13296.17,13434.5,13423.45,0.08,213.3,26565.2,11874.33,11940.03,76.41,28.42,1.27,IT,Bearish,No,13423.45,0.08231862896646742
2023-05-02,Tuesday,May,2023,13444.71,13937.45,13311.94,13801.16,13434.5,2.73,413.0,54124.6,11927.18,11945.92,76.65,27.52,1.68,IT,Bearish,No,13434.5,2.7292418772563165
2023-05-03,Wednesday,May,2023,13811.65,14482.14,13651.87,14316.52,13801.16,3.73,524.9,79225.3,11994.98,11954.37,80.06,27.33,2.14,Metal,Bearish,No,13801.16,3.734178866124301
2023-05-04,Thursday,May,2023,14339.67,14428.46,14188.94,14277.34,14316.52,-0.27,212.6,31133.4,12067.3,11962.4,76.67,27.28,0.79,Auto,Bearish,No,14316.52,-0.2736698583175261
